time_s,parcel_height_m,w_m_s,temperature_K,pressure_Pa,qv_kg_kg,S_fraction,S_percent,qc_kg_kg,Nc_m3,activated_fraction,mean_radius_um,G_liquid_m2_s
2670.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998573343,49997169.195623,0.9999433839124601,13.183147704925892,1.1482044200616655e-10
2700.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199858375,49997169.195623,0.9999433839124601,13.183147704926935,1.1482044200616655e-10
2730.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199859416,49997169.195623,0.9999433839124601,13.183147704927972,1.1482044200616655e-10
2760.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199860457,49997169.195623,0.9999433839124601,13.183147704929015,1.1482044200616655e-10
2790.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998614976,49997169.195623,0.9999433839124601,13.183147704930052,1.1482044200616655e-10
2820.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998625385,49997169.195623,0.9999433839124601,13.183147704931095,1.1482044200616655e-10
2850.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998635793,49997169.195623,0.9999433839124601,13.183147704932132,1.1482044200616655e-10
2880.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119986462,49997169.195623,0.9999433839124601,13.183147704933175,1.1482044200616655e-10
2910.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199865661,49997169.195623,0.9999433839124601,13.183147704934216,1.1482044200616655e-10
2940.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199866702,49997169.195623,0.9999433839124601,13.183147704935255,1.1482044200616655e-10
2970.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998677426,49997169.195623,0.9999433839124601,13.183147704936296,1.1482044200616655e-10
3000.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998687835,49997169.195623,0.9999433839124601,13.183147704937335,1.1482044200616655e-10
3030.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998698243,49997169.195623,0.9999433839124601,13.183147704938376,1.1482044200616655e-10
3060.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199870865,49997169.195623,0.9999433839124601,13.183147704939415,1.1482044200616655e-10
3090.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199871906,49997169.195623,0.9999433839124601,13.183147704940456,1.1482044200616655e-10
3120.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199872947,49997169.195623,0.9999433839124601,13.183147704941495,1.1482044200616655e-10
3150.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998739877,49997169.195623,0.9999433839124601,13.183147704942536,1.1482044200616655e-10
3180.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998750285,49997169.195623,0.9999433839124601,13.183147704943577,1.1482044200616655e-10
3210.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998760693,49997169.195623,0.9999433839124601,13.183147704944616,1.1482044200616655e-10
3240.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119987711,49997169.195623,0.9999433839124601,13.183147704945657,1.1482044200616655e-10
3270.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199878151,49997169.195623,0.9999433839124601,13.183147704946698,1.1482044200616655e-10
3300.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199879192,49997169.195623,0.9999433839124601,13.183147704947737,1.1482044200616655e-10
3330.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998802327,49997169.195623,0.9999433839124601,13.183147704948778,1.1482044200616655e-10
3360.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998812735,49997169.195623,0.9999433839124601,13.183147704949818,1.1482044200616655e-10
3390.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998823143,49997169.195623,0.9999433839124601,13.183147704950859,1.1482044200616655e-10
3420.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199883355,49997169.195623,0.9999433839124601,13.1831477049519,1.1482044200616655e-10
3450.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199884396,49997169.195623,0.9999433839124601,13.183147704952939,1.1482044200616655e-10
3480.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199885437,49997169.195623,0.9999433839124601,13.18314770495398,1.1482044200616655e-10
3510.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998864777,49997169.195623,0.9999433839124601,13.18314770495502,1.1482044200616655e-10
3540.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998875185,49997169.195623,0.9999433839124601,13.18314770495606,1.1482044200616655e-10
3570.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998885593,49997169.195623,0.9999433839124601,13.1831477049571,1.1482044200616655e-10
3600.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998896,49997169.195623,0.9999433839124601,13.18314770495814,1.1482044200616655e-10
